NtryRef;AcctIBAN;BookgDt;ValDt;Amt;Ccy;CdtDbtInd;BkTxCd;CdtrDbtrNm;CdtrDbtrIBAN;RmtInf;AddtlNtryInf;MCC
LENA-000147;CH4400700110001234567;2023-11-22;2023-11-22;52.30;CHF;DBIT;PMNT-CCRD-POSD;Sushi Mania;;;Einkauf Sushi Mania Zürich Karte xxxx 4821;5812
LENA-000148;CH4400700110001234567;2023-11-22;2023-11-22;13.55;CHF;DBIT;PMNT-CCRD-POSD;ZVV Ticketautomat;;;Einkauf ZVV Ticketautomat Zürich Karte xxxx 4821;4111
LENA-000149;CH4400700110001234567;2023-11-22;2023-11-22;6.05;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Bäckerei Hug;
LENA-000150;CH4400700110001234567;2023-11-23;2023-11-23;56.75;CHF;DBIT;PMNT-CCRD-POSD;Tibits;;;Einkauf Tibits Zürich Karte xxxx 4821;5812
LENA-000151;CH4400700110001234567;2023-11-23;2023-11-23;37.05;CHF;DBIT;PMNT-CCRD-POSD;Zeughauskeller;;;Einkauf Zeughauskeller Zürich Karte xxxx 4821;5812
LENA-000152;CH4400700110001234567;2023-11-24;2023-11-24;19.10;CHF;DBIT;PMNT-CCRD-POSD;Restaurant Hiltl;;;Einkauf Restaurant Hiltl Zürich Karte xxxx 4821;5812
LENA-000153;CH4400700110001234567;2023-11-27;2023-11-27;500.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH7100700110009876543;;Übertrag auf Sparkonto;
LENA-000154;CH4400700110001234567;2023-11-27;2023-11-27;152.25;CHF;DBIT;PMNT-CCRD-POSD;IKEA;;;Einkauf IKEA Zürich Karte xxxx 4821;5651
LENA-000155;CH4400700110001234567;2023-11-27;2023-11-27;121.30;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Winterthur Karte xxxx 4821;5411
LENA-000156;CH4400700110001234567;2023-11-27;2023-11-27;31.45;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Winterthur Karte xxxx 4821;5411
LENA-000157;CH4400700110001234567;2023-11-27;2023-11-27;24.15;CHF;DBIT;PMNT-CCRD-POSD;Hallenbad City;;;Einkauf Hallenbad City Zürich Karte xxxx 4821;
LENA-000158;CH4400700110001234567;2023-11-27;2023-11-27;9.15;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Bäckerei Hug;
LENA-000159;CH4400700110001234567;2023-11-27;2023-11-27;7.00;CHF;DBIT;PMNT-CCRD-POSD;Parkingpay;;;Einkauf Parkingpay Zürich Karte xxxx 4821;
LENA-000160;CH4400700110001234567;2023-11-27;2023-11-27;6722.91;CHF;CRDT;PMNT-RCDT-SALA;Limmat Data Solutions AG;CH9300762011623852957;;Gutschrift Lohn November 2023;
LENA-000161;CH4400700110001234567;2023-11-27;2023-11-27;6722.91;CHF;CRDT;PMNT-RCDT-SALA;Limmat Data Solutions AG;CH9300762011623852957;;Gutschrift 13. Monatslohn 2023;
LENA-000162;CH7100700110009876543;2023-11-27;2023-11-27;500.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH4400700110001234567;;Übertrag auf Sparkonto;
LENA-000163;CH4400700110001234567;2023-11-28;2023-11-28;1020.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt der Stadt Zürich;;;Dauerauftrag Steuern Ratenzahlung;
LENA-000164;CH4400700110001234567;2023-11-28;2023-11-28;67.90;CHF;DBIT;PMNT-CCRD-POSD;Starbucks;;;Einkauf Starbucks Zürich Karte xxxx 4821;5812
LENA-000165;CH4400700110001234567;2023-11-28;2023-11-28;3.00;CHF;DBIT;ACMT-MDOP-CHRG;;;;Preis für Kontoführung;
LENA-000166;CH4400700110001234567;2023-12-01;2023-12-01;1850.00;CHF;DBIT;PMNT-ICDT-STDO;Immobilien Verwaltung Seefeld AG;;;Dauerauftrag Miete Wohnung Josefstrasse 12;
LENA-000167;CH4400700110001234567;2023-12-01;2023-12-01;150.00;CHF;DBIT;PMNT-ICDT-STDO;Immobilien Verwaltung Seefeld AG;;;Dauerauftrag Einstellplatz Nr. 17;
LENA-000168;CH4400700110001234567;2023-12-04;2023-12-04;89.00;CHF;DBIT;PMNT-IDDT-ESDD;Update Fitness AG;;;LSV Update Fitness Abo;
LENA-000169;CH4400700110001234567;2023-12-04;2023-12-04;53.95;CHF;DBIT;PMNT-CCRD-POSD;Restaurant Hiltl;;;Einkauf Restaurant Hiltl Zürich Karte xxxx 4821;5812
LENA-000170;CH4400700110001234567;2023-12-04;2023-12-04;24.05;CHF;DBIT;PMNT-CCRD-POSD;Parkingpay;;;Einkauf Parkingpay Zürich Karte xxxx 4821;
LENA-000171;CH4400700110001234567;2023-12-04;2023-12-04;12.25;CHF;DBIT;PMNT-CCRD-POSD;ZVV Ticketautomat;;;Einkauf ZVV Ticketautomat Zürich Karte xxxx 4821;4111
LENA-000172;CH4400700110001234567;2023-12-04;2023-12-04;11.65;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Zürich Karte xxxx 4821;5411
LENA-000173;CH4400700110001234567;2023-12-05;2023-12-05;389.00;CHF;DBIT;PMNT-IDDT-ESDD;Helsana Versicherungen AG;;;LSV Prämie Grundversicherung 12/2023;
LENA-000174;CH4400700110001234567;2023-12-06;2023-12-06;28.35;CHF;DBIT;PMNT-CCRD-POSD;Holy Cow Gourmet Burger;;;Einkauf Holy Cow Gourmet Burger Zürich Karte xxxx 4821;5812
LENA-000175;CH4400700110001234567;2023-12-07;2023-12-07;63.45;CHF;DBIT;PMNT-CCRD-POSD;BP Tankstelle;;;Einkauf BP Tankstelle Zürich Karte xxxx 4821;5541
LENA-000176;CH4400700110001234567;2023-12-07;2023-12-07;49.85;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Zürich Karte xxxx 4821;5411
LENA-000177;CH4400700110001234567;2023-12-08;2023-12-08;49.90;CHF;DBIT;PMNT-IDDT-ESDD;Sunrise GmbH;;;LSV Sunrise Mobile Abo;
LENA-000178;CH4400700110001234567;2023-12-08;2023-12-08;26.30;CHF;DBIT;PMNT-CCRD-POSD;Starbucks;;;Einkauf Starbucks Zürich Karte xxxx 4821;5812
LENA-000179;CH4400700110001234567;2023-12-08;2023-12-08;8.90;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Kafi Dihei;
LENA-000180;CH4400700110001234567;2023-12-11;2023-12-11;81.75;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Winterthur Karte xxxx 4821;5411
LENA-000181;CH4400700110001234567;2023-12-11;2023-12-11;71.30;CHF;DBIT;PMNT-CCRD-POSD;Coop Pronto Tankstelle;;;Einkauf Coop Pronto Tankstelle Zürich Karte xxxx 4821;5541
LENA-000182;CH4400700110001234567;2023-12-11;2023-12-11;70.25;CHF;DBIT;PMNT-CCRD-POSD;Ticketcorner;;;Einkauf Ticketcorner Zürich Karte xxxx 4821;
LENA-000183;CH4400700110001234567;2023-12-11;2023-12-11;63.70;CHF;DBIT;PMNT-CCRD-POSD;Fantasywelt Zürich;;;Einkauf Fantasywelt Zürich Zürich Karte xxxx 4821;5945
LENA-000184;CH4400700110001234567;2023-12-11;2023-12-11;36.40;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Zürich HB Karte xxxx 4821;5411
LENA-000185;CH4400700110001234567;2023-12-11;2023-12-11;18.45;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Winterthur Karte xxxx 4821;5411
LENA-000186;CH4400700110001234567;2023-12-11;2023-12-11;6.65;CHF;DBIT;PMNT-CCRD-POSD;Parkhaus Urania;;;Einkauf Parkhaus Urania Zürich Karte xxxx 4821;
LENA-000187;CH4400700110001234567;2023-12-12;2023-12-12;32.65;CHF;DBIT;PMNT-CCRD-POSD;Zeughauskeller;;;Einkauf Zeughauskeller Zürich Karte xxxx 4821;5812
LENA-000188;CH4400700110001234567;2023-12-12;2023-12-12;18.90;CHF;DBIT;PMNT-CCRD-POSD;Netflix International B.V.;;;Einkauf NETFLIX.COM Karte xxxx 4821;4899
LENA-000189;CH4400700110001234567;2023-12-13;2023-12-13;11.45;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Bäckerei Hug;
LENA-000190;CH4400700110001234567;2023-12-14;2023-12-14;135.60;CHF;DBIT;PMNT-CCRD-POSD;Manor;;;Einkauf Manor Zürich Karte xxxx 4821;5651
LENA-000191;CH4400700110001234567;2023-12-14;2023-12-14;62.75;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Zürich Karte xxxx 4821;5411
LENA-000192;CH4400700110001234567;2023-12-15;2023-12-15;459.00;CHF;DBIT;PMNT-IDDT-ESDD;AMAG Leasing AG;;;Lastschrift Leasingvertrag 4410-2231 Rate;
LENA-000193;CH4400700110001234567;2023-12-15;2023-12-15;39.75;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Winterthur Karte xxxx 4821;5411
LENA-000194;CH4400700110001234567;2023-12-18;2023-12-18;114.60;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Zürich HB Karte xxxx 4821;5411
LENA-000195;CH4400700110001234567;2023-12-18;2023-12-18;89.80;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Zürich Karte xxxx 4821;5411
LENA-000196;CH4400700110001234567;2023-12-18;2023-12-18;76.60;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Zürich Karte xxxx 4821;5411
LENA-000197;CH4400700110001234567;2023-12-18;2023-12-18;41.15;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Jonas Frei;
LENA-000198;CH4400700110001234567;2023-12-18;2023-12-18;22.60;CHF;DBIT;PMNT-CCRD-POSD;Orell Füssli;;;Einkauf Orell Füssli Zürich Karte xxxx 4821;
LENA-000199;CH4400700110001234567;2023-12-18;2023-12-18;19.15;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Winterthur Karte xxxx 4821;5411
LENA-000200;CH4400700110001234567;2023-12-18;2023-12-18;18.25;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Zürich HB Karte xxxx 4821;5411
LENA-000201;CH4400700110001234567;2023-12-18;2023-12-18;13.95;CHF;DBIT;PMNT-CCRD-POSD;Spotify AB;;;Einkauf Spotify P2F4A1 Stockholm Karte xxxx 4821;5815
LENA-000202;CH4400700110001234567;2023-12-18;2023-12-18;10.30;CHF;DBIT;PMNT-CCRD-POSD;Parkhaus Urania;;;Einkauf Parkhaus Urania Zürich Karte xxxx 4821;
LENA-000203;CH4400700110001234567;2023-12-18;2023-12-18;6.20;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
LENA-000204;CH4400700110001234567;2023-12-19;2023-12-19;33.45;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Winterthur Karte xxxx 4821;5411
LENA-000205;CH4400700110001234567;2023-12-20;2023-12-20;118.15;CHF;DBIT;PMNT-IDDT-ESDD;Viseca Card Services SA;;;Lastschrift Viseca Card Services SA Monatsrechnung 11/2023;
LENA-000206;CH4400700110001234567;2023-12-20;2023-12-20;37.15;CHF;DBIT;PMNT-CCRD-POSD;Holy Cow Gourmet Burger;;;Einkauf Holy Cow Gourmet Burger Zürich Karte xxxx 4821;5812
LENA-000207;CH4400700110001234567;2023-12-20;2023-12-20;8.05;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
LENA-000208;CH4400700110001234567;2023-12-22;2023-12-22;30.85;CHF;DBIT;PMNT-CCRD-POSD;Starbucks;;;Einkauf Starbucks Zürich Karte xxxx 4821;5812
LENA-000209;CH4400700110001234567;2023-12-22;2023-12-22;20.65;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Zürich Karte xxxx 4821;5411
LENA-000210;CH4400700110001234567;2023-12-25;2023-12-25;111.35;CHF;DBIT;PMNT-CCRD-POSD;Fantasywelt Zürich;;;Einkauf Fantasywelt Zürich Zürich Karte xxxx 4821;5945
LENA-000211;CH4400700110001234567;2023-12-25;2023-12-25;59.80;CHF;DBIT;PMNT-CCRD-POSD;Coop Pronto Tankstelle;;;Einkauf Coop Pronto Tankstelle Zürich Karte xxxx 4821;5541
LENA-000212;CH4400700110001234567;2023-12-25;2023-12-25;6722.91;CHF;CRDT;PMNT-RCDT-SALA;Limmat Data Solutions AG;CH9300762011623852957;;Gutschrift Lohn Dezember 2023;
LENA-000213;CH4400700110001234567;2023-12-26;2023-12-26;500.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH7100700110009876543;;Übertrag auf Sparkonto;
LENA-000214;CH4400700110001234567;2023-12-26;2023-12-26;62.30;CHF;DBIT;PMNT-CCRD-POSD;Games Workshop Zürich;;;Einkauf Games Workshop Zürich Zürich Karte xxxx 4821;5945
LENA-000215;CH4400700110001234567;2023-12-26;2023-12-26;7.70;CHF;DBIT;PMNT-CCRD-POSD;Parkingpay;;;Einkauf Parkingpay Zürich Karte xxxx 4821;
LENA-000216;CH7100700110009876543;2023-12-26;2023-12-26;500.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH4400700110001234567;;Übertrag auf Sparkonto;
LENA-000217;CH4400700110001234567;2023-12-28;2023-12-28;1020.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt der Stadt Zürich;;;Dauerauftrag Steuern Ratenzahlung;
LENA-000218;CH4400700110001234567;2023-12-28;2023-12-28;81.75;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Zürich Karte xxxx 4821;5411
LENA-000219;CH4400700110001234567;2023-12-28;2023-12-28;5.60;CHF;DBIT;PMNT-CCRD-POSD;ZVV Ticketautomat;;;Einkauf ZVV Ticketautomat Zürich Karte xxxx 4821;4111
LENA-000220;CH4400700110001234567;2023-12-28;2023-12-28;3.00;CHF;DBIT;ACMT-MDOP-CHRG;;;;Preis für Kontoführung;
LENA-000221;CH7100700110009876543;2023-12-31;2023-12-31;100.20;CHF;CRDT;ACMT-MDOP-INTR;;;;Zinsgutschrift;
LENA-000222;CH4400700110001234567;2024-01-01;2024-01-01;1850.00;CHF;DBIT;PMNT-ICDT-STDO;Immobilien Verwaltung Seefeld AG;;;Dauerauftrag Miete Wohnung Josefstrasse 12;
LENA-000223;CH4400700110001234567;2024-01-01;2024-01-01;150.00;CHF;DBIT;PMNT-ICDT-STDO;Immobilien Verwaltung Seefeld AG;;;Dauerauftrag Einstellplatz Nr. 17;
LENA-000224;CH4400700110001234567;2024-01-02;2024-01-02;166.20;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Zürich Karte xxxx 4821;5411
LENA-000225;CH4400700110001234567;2024-01-02;2024-01-02;91.80;CHF;DBIT;PMNT-CCRD-POSD;BP Tankstelle;;;Einkauf BP Tankstelle Zürich Karte xxxx 4821;5541
LENA-000226;CH4400700110001234567;2024-01-02;2024-01-02;13.60;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
LENA-000227;CH4400700110001234567;2024-01-03;2024-01-03;91.50;CHF;DBIT;PMNT-CCRD-POSD;BP Tankstelle;;;Einkauf BP Tankstelle Zürich Karte xxxx 4821;5541
LENA-000228;CH4400700110001234567;2024-01-03;2024-01-03;89.00;CHF;DBIT;PMNT-IDDT-ESDD;Update Fitness AG;;;LSV Update Fitness Abo;
LENA-000229;CH4400700110001234567;2024-01-03;2024-01-03;58.50;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Sarah Keller;
LENA-000230;CH4400700110001234567;2024-01-04;2024-01-04;65.35;CHF;DBIT;PMNT-CCRD-POSD;Coiffeur Seefeld;;;Einkauf Coiffeur Seefeld Zürich Karte xxxx 4821;
LENA-000231;CH4400700110001234567;2024-01-04;2024-01-04;48.85;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Zürich HB Karte xxxx 4821;5411
LENA-000232;CH4400700110001234567;2024-01-04;2024-01-04;22.00;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Anna Meier;
LENA-000233;CH4400700110001234567;2024-01-05;2024-01-05;389.00;CHF;DBIT;PMNT-IDDT-ESDD;Helsana Versicherungen AG;;;LSV Prämie Grundversicherung 01/2024;
LENA-000234;CH4400700110001234567;2024-01-05;2024-01-05;23.65;CHF;DBIT;PMNT-CCRD-POSD;Hallenbad City;;;Einkauf Hallenbad City Zürich Karte xxxx 4821;
LENA-000235;CH4400700110001234567;2024-01-08;2024-01-08;49.90;CHF;DBIT;PMNT-IDDT-ESDD;Sunrise GmbH;;;LSV Sunrise Mobile Abo;
LENA-000236;CH4400700110001234567;2024-01-08;2024-01-08;30.05;CHF;DBIT;PMNT-CCRD-POSD;Decathlon;;;Einkauf Decathlon Zürich Karte xxxx 4821;5651
LENA-000237;CH4400700110001234567;2024-01-08;2024-01-08;22.15;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Zürich HB Karte xxxx 4821;5411
LENA-000238;CH4400700110001234567;2024-01-08;2024-01-08;19.15;CHF;DBIT;PMNT-CCRD-POSD;Sushi Mania;;;Einkauf Sushi Mania Zürich Karte xxxx 4821;5812
LENA-000239;CH4400700110001234567;2024-01-08;2024-01-08;8.90;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Bäckerei Hug;
LENA-000240;CH4400700110001234567;2024-01-08;2024-01-08;7.85;CHF;DBIT;PMNT-CCRD-POSD;Parkingpay;;;Einkauf Parkingpay Zürich Karte xxxx 4821;
LENA-000241;CH4400700110001234567;2024-01-09;2024-01-09;134.05;CHF;DBIT;PMNT-CCRD-POSD;Ticketcorner;;;Einkauf Ticketcorner Zürich Karte xxxx 4821;
LENA-000242;CH4400700110001234567;2024-01-09;2024-01-09;40.00;CHF;DBIT;PMNT-CCRD-POSD;Die Post;;;Einkauf Autobahnvignette Post Zürich;
LENA-000243;CH4400700110001234567;2024-01-11;2024-01-11;97.45;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Luca Bernasconi;
LENA-000244;CH4400700110001234567;2024-01-12;2024-01-12;19.40;CHF;DBIT;PMNT-CCRD-POSD;Hallenbad City;;;Einkauf Hallenbad City Zürich Karte xxxx 4821;
LENA-000245;CH4400700110001234567;2024-01-12;2024-01-12;18.90;CHF;DBIT;PMNT-CCRD-POSD;Netflix International B.V.;;;Einkauf NETFLIX.COM Karte xxxx 4821;4899
LENA-000246;CH4400700110001234567;2024-01-12;2024-01-12;6.05;CHF;DBIT;PMNT-CCRD-POSD;Parkhaus Urania;;;Einkauf Parkhaus Urania Zürich Karte xxxx 4821;
LENA-000247;CH4400700110001234567;2024-01-15;2024-01-15;459.00;CHF;DBIT;PMNT-IDDT-ESDD;AMAG Leasing AG;;;Lastschrift Leasingvertrag 4410-2231 Rate;
LENA-000248;CH4400700110001234567;2024-01-15;2024-01-15;39.55;CHF;DBIT;PMNT-CCRD-POSD;Holy Cow Gourmet Burger;;;Einkauf Holy Cow Gourmet Burger Zürich Karte xxxx 4821;5812
LENA-000249;CH4400700110001234567;2024-01-15;2024-01-15;20.70;CHF;DBIT;PMNT-CCRD-POSD;Kino Arena;;;Einkauf Kino Arena Zürich Karte xxxx 4821;
LENA-000250;CH4400700110001234567;2024-01-15;2024-01-15;16.15;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Zürich Karte xxxx 4821;5411
LENA-000251;CH4400700110001234567;2024-01-16;2024-01-16;27.60;CHF;DBIT;PMNT-CCRD-POSD;Parkingpay;;;Einkauf Parkingpay Zürich Karte xxxx 4821;
LENA-000252;CH4400700110001234567;2024-01-16;2024-01-16;57.30;CHF;CRDT;PMNT-RCDT-ESCT;;;;TWINT *Empfangen von Anna Meier;
LENA-000253;CH4400700110001234567;2024-01-18;2024-01-18;13.95;CHF;DBIT;PMNT-CCRD-POSD;Spotify AB;;;Einkauf Spotify P2F4A1 Stockholm Karte xxxx 4821;5815
LENA-000254;CH4400700110001234567;2024-01-19;2024-01-19;100.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Postomat Zürich Wiedikon Karte xxxx 4821;6011
LENA-000255;CH4400700110001234567;2024-01-19;2024-01-19;32.70;CHF;DBIT;PMNT-CCRD-POSD;Zeughauskeller;;;Einkauf Zeughauskeller Zürich Karte xxxx 4821;5812
LENA-000256;CH4400700110001234567;2024-01-19;2024-01-19;12.75;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Winterthur Karte xxxx 4821;5411
LENA-000257;CH4400700110001234567;2024-01-22;2024-01-22;816.90;CHF;DBIT;PMNT-IDDT-ESDD;Viseca Card Services SA;;;Lastschrift Viseca Card Services SA Monatsrechnung 12/2023;
LENA-000258;CH4400700110001234567;2024-01-22;2024-01-22;285.00;CHF;DBIT;PMNT-ICDT-DMCT;Die Mobiliar;;;Zahlung Prämie Hausrat Privathaftpflicht;
LENA-000259;CH4400700110001234567;2024-01-22;2024-01-22;129.30;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Zürich Karte xxxx 4821;5411
LENA-000260;CH4400700110001234567;2024-01-22;2024-01-22;106.20;CHF;DBIT;PMNT-CCRD-POSD;Coop Pronto Tankstelle;;;Einkauf Coop Pronto Tankstelle Zürich Karte xxxx 4821;5541
LENA-000261;CH4400700110001234567;2024-01-22;2024-01-22;97.15;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Zürich Karte xxxx 4821;5411
LENA-000262;CH4400700110001234567;2024-01-22;2024-01-22;92.85;CHF;DBIT;PMNT-IDDT-ESDD;ewz Elektrizitätswerk der Stadt Zürich;;;LSV Stromrechnung;
LENA-000263;CH4400700110001234567;2024-01-22;2024-01-22;52.35;CHF;DBIT;PMNT-CCRD-POSD;Tibits;;;Einkauf Tibits Zürich Karte xxxx 4821;5812
LENA-000264;CH4400700110001234567;2024-01-22;2024-01-22;49.35;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Winterthur Karte xxxx 4821;5411
LENA-000265;CH4400700110001234567;2024-01-22;2024-01-22;41.20;CHF;DBIT;PMNT-CCRD-POSD;Hallenbad City;;;Einkauf Hallenbad City Zürich Karte xxxx 4821;
LENA-000266;CH4400700110001234567;2024-01-22;2024-01-22;24.55;CHF;DBIT;PMNT-CCRD-POSD;Zeughauskeller;;;Einkauf Zeughauskeller Zürich Karte xxxx 4821;5812
LENA-000267;CH4400700110001234567;2024-01-22;2024-01-22;7.40;CHF;DBIT;PMNT-CCRD-POSD;ZVV Ticketautomat;;;Einkauf ZVV Ticketautomat Zürich Karte xxxx 4821;4111
LENA-000268;CH4400700110001234567;2024-01-23;2024-01-23;81.60;CHF;DBIT;PMNT-CCRD-POSD;Coop Pronto Tankstelle;;;Einkauf Coop Pronto Tankstelle Zürich Karte xxxx 4821;5541
LENA-000269;CH4400700110001234567;2024-01-23;2024-01-23;32.00;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Sarah Keller;
LENA-000270;CH4400700110001234567;2024-01-25;2024-01-25;76.10;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Zürich HB Karte xxxx 4821;5411
LENA-000271;CH4400700110001234567;2024-01-25;2024-01-25;23.35;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Sarah Keller;
LENA-000272;CH4400700110001234567;2024-01-25;2024-01-25;6823.75;CHF;CRDT;PMNT-RCDT-SALA;Limmat Data Solutions AG;CH9300762011623852957;;Gutschrift Lohn Januar 2024;
LENA-000273;CH4400700110001234567;2024-01-26;2024-01-26;500.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH7100700110009876543;;Übertrag auf Sparkonto;
LENA-000274;CH4400700110001234567;2024-01-26;2024-01-26;28.70;CHF;DBIT;PMNT-CCRD-POSD;Hallenbad City;;;Einkauf Hallenbad City Zürich Karte xxxx 4821;
LENA-000275;CH7100700110009876543;2024-01-26;2024-01-26;500.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH4400700110001234567;;Übertrag auf Sparkonto;
LENA-000276;CH4400700110001234567;2024-01-29;2024-01-29;1020.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt der Stadt Zürich;;;Dauerauftrag Steuern Ratenzahlung;
LENA-000277;CH4400700110001234567;2024-01-29;2024-01-29;29.70;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Winterthur Karte xxxx 4821;5411
LENA-000278;CH4400700110001234567;2024-01-29;2024-01-29;3.00;CHF;DBIT;ACMT-MDOP-CHRG;;;;Preis für Kontoführung;
LENA-000279;CH4400700110001234567;2024-02-01;2024-02-01;1850.00;CHF;DBIT;PMNT-ICDT-STDO;Immobilien Verwaltung Seefeld AG;;;Dauerauftrag Miete Wohnung Josefstrasse 12;
LENA-000280;CH4400700110001234567;2024-02-01;2024-02-01;150.00;CHF;DBIT;PMNT-ICDT-STDO;Immobilien Verwaltung Seefeld AG;;;Dauerauftrag Einstellplatz Nr. 17;
LENA-000281;CH4400700110001234567;2024-02-01;2024-02-01;77.25;CHF;DBIT;PMNT-CCRD-POSD;Sushi Mania;;;Einkauf Sushi Mania Zürich Karte xxxx 4821;5812
LENA-000282;CH4400700110001234567;2024-02-01;2024-02-01;67.90;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Zürich Karte xxxx 4821;5411
LENA-000283;CH4400700110001234567;2024-02-02;2024-02-02;74.75;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Zürich Karte xxxx 4821;5411
LENA-000284;CH4400700110001234567;2024-02-05;2024-02-05;389.00;CHF;DBIT;PMNT-IDDT-ESDD;Helsana Versicherungen AG;;;LSV Prämie Grundversicherung 02/2024;
LENA-000285;CH4400700110001234567;2024-02-05;2024-02-05;94.20;CHF;DBIT;PMNT-CCRD-POSD;BP Tankstelle;;;Einkauf BP Tankstelle Zürich Karte xxxx 4821;5541
LENA-000286;CH4400700110001234567;2024-02-05;2024-02-05;89.00;CHF;DBIT;PMNT-IDDT-ESDD;Update Fitness AG;;;LSV Update Fitness Abo;
LENA-000287;CH4400700110001234567;2024-02-05;2024-02-05;39.85;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Winterthur Karte xxxx 4821;5411
LENA-000288;CH4400700110001234567;2024-02-05;2024-02-05;24.70;CHF;DBIT;PMNT-CCRD-POSD;Sushi Mania;;;Einkauf Sushi Mania Zürich Karte xxxx 4821;5812
LENA-000289;CH4400700110001234567;2024-02-05;2024-02-05;2.65;CHF;DBIT;PMNT-CCRD-POSD;ZVV Ticketautomat;;;Einkauf ZVV Ticketautomat Zürich Karte xxxx 4821;4111
LENA-000290;CH4400700110001234567;2024-02-06;2024-02-06;30.55;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Zürich Karte xxxx 4821;5411
LENA-000291;CH4400700110001234567;2024-02-07;2024-02-07;452.60;CHF;DBIT;PMNT-ICDT-DMCT;Dr. med. S. Keller Hausarztpraxis;;Honorarrechnung;Zahlung Rechnung Dr. med. S. Keller Hausarztpraxis;
LENA-000292;CH4400700110001234567;2024-02-08;2024-02-08;138.40;CHF;DBIT;PMNT-CCRD-POSD;Starbucks;;;Einkauf Starbucks Zürich Karte xxxx 4821;5812
