NtryRef;AcctIBAN;BookgDt;ValDt;Amt;Ccy;CdtDbtInd;BkTxCd;CdtrDbtrNm;CdtrDbtrIBAN;RmtInf;AddtlNtryInf;MCC
URS-000143;CH1200778010203040506;2023-12-01;2023-12-01;202.40;CHF;CRDT;PMNT-RCDT-DMCT;Marktkasse Wochenmarkt Luzern;;;Gutschrift Marktkasse Wochenmarkt Luzern Käseverkauf;
URS-000144;CH1200778010203040506;2023-12-04;2023-12-04;99.10;CHF;DBIT;PMNT-CCRD-POSD;Hotel Schweizerhof Restaurant;;;Einkauf Hotel Schweizerhof Restaurant Luzern Karte xxxx 4821;5812
URS-000145;CH1200778010203040506;2023-12-04;2023-12-04;69.65;CHF;DBIT;PMNT-CCRD-POSD;Galaxus;;;Einkauf Galaxus Luzern Karte xxxx 4821;5651
URS-000146;CH1200778010203040506;2023-12-04;2023-12-04;33.00;CHF;DBIT;PMNT-CCRD-POSD;Games Workshop Luzern;;;Einkauf Games Workshop Luzern Luzern Karte xxxx 4821;5945
URS-000147;CH1200778010203040506;2023-12-04;2023-12-04;175.15;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-000148;CH1200778010203040506;2023-12-05;2023-12-05;518.00;CHF;DBIT;PMNT-IDDT-ESDD;Sanitas Grundversicherungen AG;;;LSV Prämie Grundversicherung;
URS-000149;CH1200778010203040506;2023-12-05;2023-12-05;62.55;CHF;DBIT;PMNT-CCRD-POSD;Globus;;;Einkauf Globus Luzern Karte xxxx 4821;5651
URS-000150;CH1200778010203040506;2023-12-06;2023-12-06;85.75;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-000151;CH1200778010203040506;2023-12-08;2023-12-08;112.30;CHF;DBIT;PMNT-CCRD-POSD;Manor Food;;;Einkauf Manor Food Luzern Karte xxxx 4821;5411
URS-000152;CH1200778010203040506;2023-12-08;2023-12-08;65.00;CHF;DBIT;PMNT-IDDT-ESDD;Salt Mobile SA;;;LSV Salt Abo;
URS-000153;CH1200778010203040506;2023-12-08;2023-12-08;53.10;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-000154;CH1200778010203040506;2023-12-11;2023-12-11;154.20;CHF;DBIT;PMNT-CCRD-POSD;Globus Delicatessa;;;Einkauf Globus Delicatessa Luzern Karte xxxx 4821;5411
URS-000155;CH1200778010203040506;2023-12-11;2023-12-11;150.70;CHF;DBIT;PMNT-CCRD-POSD;Wirtshaus Galliker;;;Einkauf Wirtshaus Galliker Luzern Karte xxxx 4821;5812
URS-000156;CH1200778010203040506;2023-12-11;2023-12-11;122.80;CHF;DBIT;PMNT-CCRD-POSD;Globus Delicatessa;;;Einkauf Globus Delicatessa Luzern Karte xxxx 4821;5411
URS-000157;CH1200778010203040506;2023-12-11;2023-12-11;98.60;CHF;DBIT;PMNT-CCRD-POSD;BP Tankstelle;;;Einkauf BP Tankstelle Luzern Karte xxxx 4821;5541
URS-000158;CH1200778010203040506;2023-12-11;2023-12-11;49.00;CHF;DBIT;PMNT-IDDT-ESDD;Swisscom (Schweiz) AG;;;LSV blue TV;
URS-000159;CH1200778010203040506;2023-12-12;2023-12-12;120.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Postomat Luzern Bahnhof Karte xxxx 4821;6011
URS-000160;CH1200778010203040506;2023-12-12;2023-12-12;39.50;CHF;DBIT;PMNT-CCRD-POSD;Manor Food;;;Einkauf Manor Food Luzern Karte xxxx 4821;5411
URS-000161;CH1200778010203040506;2023-12-13;2023-12-13;48.90;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-000162;CH1200778010203040506;2023-12-14;2023-12-14;440.75;CHF;DBIT;PMNT-ICDT-DMCT;Himalaya Käse Import GmbH;;;Zahlung Rechnung Yak-Käse Lieferung;
URS-000163;CH1200778010203040506;2023-12-14;2023-12-14;102.45;CHF;DBIT;PMNT-CCRD-POSD;Fantasywelt Luzern;;;Einkauf Fantasywelt Luzern Luzern Karte xxxx 4821;5945
URS-000164;CH1200778010203040506;2023-12-14;2023-12-14;61.10;CHF;DBIT;PMNT-CCRD-POSD;Fantasywelt Luzern;;;Einkauf Fantasywelt Luzern Luzern Karte xxxx 4821;5945
URS-000165;CH1200778010203040506;2023-12-14;2023-12-14;55.50;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-000166;CH1200778010203040506;2023-12-18;2023-12-18;1077.15;CHF;DBIT;PMNT-IDDT-ESDD;Swisscard AECS GmbH;;;Lastschrift Swisscard AECS GmbH Monatsrechnung 11/2023;
URS-000167;CH1200778010203040506;2023-12-18;2023-12-18;173.25;CHF;DBIT;PMNT-CCRD-POSD;Galaxus;;;Einkauf Galaxus Luzern Karte xxxx 4821;5651
URS-000168;CH1200778010203040506;2023-12-18;2023-12-18;64.75;CHF;CRDT;PMNT-RCDT-ESCT;;;;TWINT *Empfangen von Laura Zimmermann;
URS-000169;CH1200778010203040506;2023-12-20;2023-12-20;40.15;CHF;DBIT;PMNT-CCRD-POSD;Wirtshaus Galliker;;;Einkauf Wirtshaus Galliker Luzern Karte xxxx 4821;5812
URS-000170;CH1200778010203040506;2023-12-21;2023-12-21;66.20;CHF;DBIT;PMNT-CCRD-POSD;Wirtshaus Galliker;;;Einkauf Wirtshaus Galliker Luzern Karte xxxx 4821;5812
URS-000171;CH1200778010203040506;2023-12-21;2023-12-21;142.70;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-000172;CH1200778010203040506;2023-12-21;2023-12-21;394.65;CHF;CRDT;PMNT-RCDT-DMCT;Marktkasse Wochenmarkt Luzern;;;Gutschrift Marktkasse Wochenmarkt Luzern Käseverkauf;
URS-000173;CH1200778010203040506;2023-12-25;2023-12-25;114.25;CHF;DBIT;PMNT-CCRD-POSD;Globus Delicatessa;;;Einkauf Globus Delicatessa Luzern Karte xxxx 4821;5411
URS-000174;CH1200778010203040506;2023-12-25;2023-12-25;98.45;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-000175;CH1200778010203040506;2023-12-25;2023-12-25;43.20;CHF;DBIT;PMNT-CCRD-POSD;Jelmoli;;;Einkauf Jelmoli Luzern Karte xxxx 4821;5651
URS-000176;CH1200778010203040506;2023-12-25;2023-12-25;10433.84;CHF;CRDT;PMNT-RCDT-SALA;Schindler Aufzüge AG;CH9300762011623852333;;Gutschrift Salär Dezember 2023;
URS-000177;CH1200778010203040506;2023-12-25;2023-12-25;10433.84;CHF;CRDT;PMNT-RCDT-SALA;Schindler Aufzüge AG;CH9300762011623852333;;Gutschrift 13. Monatslohn 2023;
URS-000178;CH1200778010203040506;2023-12-26;2023-12-26;1000.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH3400778010203040599;;Übertrag Sparkonto;
URS-000179;CH3400778010203040599;2023-12-26;2023-12-26;1000.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH1200778010203040506;;Übertrag Sparkonto;
URS-000180;CH1200778010203040506;2023-12-27;2023-12-27;605.00;CHF;DBIT;PMNT-ICDT-STDO;Frankly Vorsorgestiftung 3a;;;Dauerauftrag Säule 3a;
URS-000181;CH1200778010203040506;2023-12-27;2023-12-27;92.85;CHF;DBIT;PMNT-CCRD-POSD;BP Tankstelle;;;Einkauf BP Tankstelle Luzern Karte xxxx 4821;5541
URS-000182;CH1200778010203040506;2023-12-27;2023-12-27;50.00;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Beat Wicki;
URS-000183;CH1200778010203040506;2023-12-27;2023-12-27;44.90;CHF;CRDT;PMNT-RCDT-ESCT;;;;TWINT *Empfangen von Beat Wicki;
URS-000184;CH1200778010203040506;2023-12-27;2023-12-27;170.30;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-000185;CH1200778010203040506;2023-12-28;2023-12-28;2300.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt der Stadt Luzern;;;Dauerauftrag Steuern Rate;
URS-000186;CH3400778010203040599;2023-12-31;2023-12-31;144.00;CHF;CRDT;ACMT-MDOP-INTR;;;;Zinsgutschrift;
URS-000187;CH1200778010203040506;2024-01-01;2024-01-01;2650.00;CHF;DBIT;PMNT-ICDT-STDO;Allgemeine Baugenossenschaft Luzern;;;Dauerauftrag Miete Haldenstrasse;
URS-000188;CH1200778010203040506;2024-01-01;2024-01-01;900.00;CHF;DBIT;PMNT-ICDT-STDO;Zimmermann Laura;;;Dauerauftrag Unterhalt Laura;
URS-000189;CH1200778010203040506;2024-01-03;2024-01-03;50.75;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Beat Wicki;
URS-000190;CH1200778010203040506;2024-01-03;2024-01-03;41.05;CHF;DBIT;PMNT-CCRD-POSD;Wirtshaus Galliker;;;Einkauf Wirtshaus Galliker Luzern Karte xxxx 4821;5812
URS-000191;CH1200778010203040506;2024-01-03;2024-01-03;33.95;CHF;DBIT;PMNT-CCRD-POSD;Globus Delicatessa;;;Einkauf Globus Delicatessa Luzern Karte xxxx 4821;5411
URS-000192;CH1200778010203040506;2024-01-04;2024-01-04;220.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Postomat Luzern Bahnhof Karte xxxx 4821;6011
URS-000193;CH1200778010203040506;2024-01-04;2024-01-04;101.65;CHF;DBIT;PMNT-CCRD-POSD;Shell;;;Einkauf Shell Luzern Karte xxxx 4821;5541
URS-000194;CH1200778010203040506;2024-01-04;2024-01-04;147.05;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-000195;CH1200778010203040506;2024-01-05;2024-01-05;518.00;CHF;DBIT;PMNT-IDDT-ESDD;Sanitas Grundversicherungen AG;;;LSV Prämie Grundversicherung;
URS-000196;CH1200778010203040506;2024-01-05;2024-01-05;214.00;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-000197;CH1200778010203040506;2024-01-08;2024-01-08;93.00;CHF;DBIT;PMNT-CCRD-POSD;Old Swiss House;;;Einkauf Old Swiss House Luzern Karte xxxx 4821;5812
URS-000198;CH1200778010203040506;2024-01-08;2024-01-08;65.00;CHF;DBIT;PMNT-IDDT-ESDD;Salt Mobile SA;;;LSV Salt Abo;
URS-000199;CH1200778010203040506;2024-01-08;2024-01-08;31.80;CHF;DBIT;PMNT-CCRD-POSD;Galaxus;;;Einkauf Galaxus Luzern Karte xxxx 4821;5651
URS-000200;CH1200778010203040506;2024-01-08;2024-01-08;195.45;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-000201;CH1200778010203040506;2024-01-09;2024-01-09;161.60;CHF;DBIT;PMNT-CCRD-POSD;Galaxus;;;Einkauf Galaxus Luzern Karte xxxx 4821;5651
URS-000202;CH1200778010203040506;2024-01-09;2024-01-09;66.70;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-000203;CH1200778010203040506;2024-01-09;2024-01-09;49.00;CHF;DBIT;PMNT-IDDT-ESDD;Swisscom (Schweiz) AG;;;LSV blue TV;
URS-000204;CH1200778010203040506;2024-01-10;2024-01-10;49.85;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Beat Wicki;
URS-000205;CH1200778010203040506;2024-01-10;2024-01-10;44.95;CHF;DBIT;PMNT-CCRD-POSD;Fantasywelt Luzern;;;Einkauf Fantasywelt Luzern Luzern Karte xxxx 4821;5945
URS-000206;CH1200778010203040506;2024-01-10;2024-01-10;44.50;CHF;DBIT;PMNT-CCRD-POSD;Manor Food;;;Einkauf Manor Food Luzern Karte xxxx 4821;5411
URS-000207;CH1200778010203040506;2024-01-12;2024-01-12;204.30;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-000208;CH1200778010203040506;2024-01-12;2024-01-12;60.20;CHF;DBIT;PMNT-CCRD-POSD;Hotel Schweizerhof Restaurant;;;Einkauf Hotel Schweizerhof Restaurant Luzern Karte xxxx 4821;5812
URS-000209;CH1200778010203040506;2024-01-12;2024-01-12;40.25;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-000210;CH1200778010203040506;2024-01-15;2024-01-15;319.60;CHF;DBIT;PMNT-ICDT-DMCT;Himalaya Käse Import GmbH;;;Zahlung Rechnung Yak-Käse Lieferung;
URS-000211;CH1200778010203040506;2024-01-15;2024-01-15;183.70;CHF;DBIT;PMNT-CCRD-POSD;Galaxus;;;Einkauf Galaxus Luzern Karte xxxx 4821;5651
URS-000212;CH1200778010203040506;2024-01-15;2024-01-15;179.35;CHF;DBIT;PMNT-CCRD-POSD;Globus;;;Einkauf Globus Luzern Karte xxxx 4821;5651
URS-000213;CH1200778010203040506;2024-01-15;2024-01-15;163.10;CHF;DBIT;PMNT-CCRD-POSD;Jelmoli;;;Einkauf Jelmoli Luzern Karte xxxx 4821;5651
URS-000214;CH1200778010203040506;2024-01-15;2024-01-15;72.80;CHF;DBIT;PMNT-CCRD-POSD;Globus;;;Einkauf Globus Luzern Karte xxxx 4821;5651
URS-000215;CH1200778010203040506;2024-01-15;2024-01-15;31.25;CHF;DBIT;PMNT-CCRD-POSD;Old Swiss House;;;Einkauf Old Swiss House Luzern Karte xxxx 4821;5812
URS-000216;CH1200778010203040506;2024-01-15;2024-01-15;114.05;CHF;CRDT;PMNT-RCDT-DMCT;Marktkasse Wochenmarkt Luzern;;;Gutschrift Marktkasse Wochenmarkt Luzern Käseverkauf;
URS-000217;CH1200778010203040506;2024-01-16;2024-01-16;52.20;CHF;DBIT;PMNT-CCRD-POSD;Games Workshop Luzern;;;Einkauf Games Workshop Luzern Luzern Karte xxxx 4821;5945
URS-000218;CH1200778010203040506;2024-01-16;2024-01-16;233.10;CHF;CRDT;PMNT-RCDT-DMCT;Marktkasse Wochenmarkt Luzern;;;Gutschrift Marktkasse Wochenmarkt Luzern Käseverkauf;
URS-000219;CH1200778010203040506;2024-01-17;2024-01-17;133.45;CHF;DBIT;PMNT-CCRD-POSD;Avia Tankstelle;;;Einkauf Avia Tankstelle Luzern Karte xxxx 4821;5541
URS-000220;CH1200778010203040506;2024-01-18;2024-01-18;458.75;CHF;DBIT;PMNT-IDDT-ESDD;Swisscard AECS GmbH;;;Lastschrift Swisscard AECS GmbH Monatsrechnung 12/2023;
URS-000221;CH1200778010203040506;2024-01-18;2024-01-18;77.75;CHF;DBIT;PMNT-CCRD-POSD;Globus Delicatessa;;;Einkauf Globus Delicatessa Luzern Karte xxxx 4821;5411
URS-000222;CH1200778010203040506;2024-01-18;2024-01-18;39.25;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Beat Wicki;
URS-000223;CH1200778010203040506;2024-01-22;2024-01-22;520.00;CHF;DBIT;PMNT-ICDT-DMCT;Strassenverkehrsamt Luzern;;;Zahlung Verkehrssteuer;
URS-000224;CH1200778010203040506;2024-01-22;2024-01-22;135.60;CHF;DBIT;PMNT-IDDT-ESDD;ewl energie wasser luzern;;;LSV Energie;
URS-000225;CH1200778010203040506;2024-01-22;2024-01-22;116.60;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-000226;CH1200778010203040506;2024-01-22;2024-01-22;96.80;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-000227;CH1200778010203040506;2024-01-22;2024-01-22;21.30;CHF;DBIT;PMNT-CCRD-POSD;Hotel Schweizerhof Restaurant;;;Einkauf Hotel Schweizerhof Restaurant Luzern Karte xxxx 4821;5812
URS-000228;CH1200778010203040506;2024-01-22;2024-01-22;171.75;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-000229;CH1200778010203040506;2024-01-24;2024-01-24;160.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Postomat Luzern Bahnhof Karte xxxx 4821;6011
URS-000230;CH1200778010203040506;2024-01-24;2024-01-24;77.55;CHF;CRDT;PMNT-RCDT-DMCT;Marktkasse Wochenmarkt Luzern;;;Gutschrift Marktkasse Wochenmarkt Luzern Käseverkauf;
URS-000231;CH1200778010203040506;2024-01-25;2024-01-25;140.75;CHF;DBIT;PMNT-CCRD-POSD;Avia Tankstelle;;;Einkauf Avia Tankstelle Luzern Karte xxxx 4821;5541
URS-000232;CH1200778010203040506;2024-01-25;2024-01-25;130.40;CHF;DBIT;PMNT-CCRD-POSD;Hotel Schweizerhof Restaurant;;;Einkauf Hotel Schweizerhof Restaurant Luzern Karte xxxx 4821;5812
URS-000233;CH1200778010203040506;2024-01-25;2024-01-25;66.65;CHF;DBIT;PMNT-CCRD-POSD;Hotel Schweizerhof Restaurant;;;Einkauf Hotel Schweizerhof Restaurant Luzern Karte xxxx 4821;5812
URS-000234;CH1200778010203040506;2024-01-25;2024-01-25;50.95;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-000235;CH1200778010203040506;2024-01-25;2024-01-25;10538.18;CHF;CRDT;PMNT-RCDT-SALA;Schindler Aufzüge AG;CH9300762011623852333;;Gutschrift Salär Januar 2024;
URS-000236;CH1200778010203040506;2024-01-26;2024-01-26;1000.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH3400778010203040599;;Übertrag Sparkonto;
URS-000237;CH1200778010203040506;2024-01-26;2024-01-26;119.80;CHF;DBIT;PMNT-CCRD-POSD;Shell;;;Einkauf Shell Luzern Karte xxxx 4821;5541
URS-000238;CH1200778010203040506;2024-01-26;2024-01-26;313.15;CHF;CRDT;PMNT-RCDT-DMCT;Marktkasse Wochenmarkt Luzern;;;Gutschrift Marktkasse Wochenmarkt Luzern Käseverkauf;
URS-000239;CH1200778010203040506;2024-01-26;2024-01-26;659.25;CHF;CRDT;PMNT-RCDT-DMCT;Marktkasse Wochenmarkt Luzern;;;Gutschrift Marktkasse Wochenmarkt Luzern Käseverkauf;
URS-000240;CH3400778010203040599;2024-01-26;2024-01-26;1000.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH1200778010203040506;;Übertrag Sparkonto;
URS-000241;CH1200778010203040506;2024-01-29;2024-01-29;2300.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt der Stadt Luzern;;;Dauerauftrag Steuern Rate;
URS-000242;CH1200778010203040506;2024-01-29;2024-01-29;605.00;CHF;DBIT;PMNT-ICDT-STDO;Frankly Vorsorgestiftung 3a;;;Dauerauftrag Säule 3a;
URS-000243;CH1200778010203040506;2024-01-29;2024-01-29;98.20;CHF;DBIT;PMNT-CCRD-POSD;Manor Food;;;Einkauf Manor Food Luzern Karte xxxx 4821;5411
URS-000244;CH1200778010203040506;2024-01-29;2024-01-29;86.90;CHF;DBIT;PMNT-CCRD-POSD;Globus Delicatessa;;;Einkauf Globus Delicatessa Luzern Karte xxxx 4821;5411
URS-000245;CH1200778010203040506;2024-01-29;2024-01-29;270.85;CHF;CRDT;PMNT-RCDT-DMCT;Marktkasse Wochenmarkt Luzern;;;Gutschrift Marktkasse Wochenmarkt Luzern Käseverkauf;
URS-000246;CH1200778010203040506;2024-02-01;2024-02-01;2650.00;CHF;DBIT;PMNT-ICDT-STDO;Allgemeine Baugenossenschaft Luzern;;;Dauerauftrag Miete Haldenstrasse;
URS-000247;CH1200778010203040506;2024-02-01;2024-02-01;900.00;CHF;DBIT;PMNT-ICDT-STDO;Zimmermann Laura;;;Dauerauftrag Unterhalt Laura;
URS-000248;CH1200778010203040506;2024-02-01;2024-02-01;59.00;CHF;DBIT;PMNT-CCRD-POSD;Hotel Schweizerhof Restaurant;;;Einkauf Hotel Schweizerhof Restaurant Luzern Karte xxxx 4821;5812
URS-000249;CH1200778010203040506;2024-02-01;2024-02-01;52.35;CHF;DBIT;PMNT-CCRD-POSD;Wirtshaus Galliker;;;Einkauf Wirtshaus Galliker Luzern Karte xxxx 4821;5812
URS-000250;CH1200778010203040506;2024-02-02;2024-02-02;92.05;CHF;DBIT;PMNT-CCRD-POSD;Avia Tankstelle;;;Einkauf Avia Tankstelle Luzern Karte xxxx 4821;5541
URS-000251;CH1200778010203040506;2024-02-05;2024-02-05;518.00;CHF;DBIT;PMNT-IDDT-ESDD;Sanitas Grundversicherungen AG;;;LSV Prämie Grundversicherung;
URS-000252;CH1200778010203040506;2024-02-05;2024-02-05;154.65;CHF;DBIT;PMNT-CCRD-POSD;Galaxus;;;Einkauf Galaxus Luzern Karte xxxx 4821;5651
URS-000253;CH1200778010203040506;2024-02-05;2024-02-05;136.25;CHF;DBIT;PMNT-CCRD-POSD;Fantasywelt Luzern;;;Einkauf Fantasywelt Luzern Luzern Karte xxxx 4821;5945
URS-000254;CH1200778010203040506;2024-02-05;2024-02-05;68.90;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-000255;CH1200778010203040506;2024-02-05;2024-02-05;68.90;CHF;DBIT;PMNT-CCRD-POSD;Fantasywelt Luzern;;;Einkauf Fantasywelt Luzern Luzern Karte xxxx 4821;5945
URS-000256;CH1200778010203040506;2024-02-05;2024-02-05;41.40;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-000257;CH1200778010203040506;2024-02-07;2024-02-07;222.90;CHF;DBIT;PMNT-CCRD-POSD;Jelmoli;;;Einkauf Jelmoli Luzern Karte xxxx 4821;5651
URS-000258;CH1200778010203040506;2024-02-07;2024-02-07;39.05;CHF;DBIT;PMNT-CCRD-POSD;Wirtshaus Galliker;;;Einkauf Wirtshaus Galliker Luzern Karte xxxx 4821;5812
URS-000259;CH1200778010203040506;2024-02-07;2024-02-07;147.90;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-000260;CH1200778010203040506;2024-02-08;2024-02-08;65.00;CHF;DBIT;PMNT-IDDT-ESDD;Salt Mobile SA;;;LSV Salt Abo;
URS-000261;CH1200778010203040506;2024-02-08;2024-02-08;50.25;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-000262;CH1200778010203040506;2024-02-09;2024-02-09;108.50;CHF;DBIT;PMNT-CCRD-POSD;Shell;;;Einkauf Shell Luzern Karte xxxx 4821;5541
URS-000263;CH1200778010203040506;2024-02-09;2024-02-09;84.75;CHF;DBIT;PMNT-CCRD-POSD;Wirtshaus Galliker;;;Einkauf Wirtshaus Galliker Luzern Karte xxxx 4821;5812
URS-000264;CH1200778010203040506;2024-02-09;2024-02-09;49.00;CHF;DBIT;PMNT-IDDT-ESDD;Swisscom (Schweiz) AG;;;LSV blue TV;
URS-000265;CH1200778010203040506;2024-02-12;2024-02-12;59.95;CHF;DBIT;PMNT-CCRD-POSD;Old Swiss House;;;Einkauf Old Swiss House Luzern Karte xxxx 4821;5812
URS-000266;CH1200778010203040506;2024-02-12;2024-02-12;62.40;CHF;CRDT;PMNT-RCDT-ESCT;;;;TWINT *Empfangen von Laura Zimmermann;
URS-000267;CH1200778010203040506;2024-02-12;2024-02-12;85.10;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-000268;CH1200778010203040506;2024-02-13;2024-02-13;105.10;CHF;CRDT;PMNT-RCDT-DMCT;Marktkasse Wochenmarkt Luzern;;;Gutschrift Marktkasse Wochenmarkt Luzern Käseverkauf;
URS-000269;CH1200778010203040506;2024-02-14;2024-02-14;552.90;CHF;DBIT;PMNT-ICDT-DMCT;Himalaya Käse Import GmbH;;;Zahlung Rechnung Yak-Käse Lieferung;
URS-000270;CH1200778010203040506;2024-02-14;2024-02-14;42.95;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-000271;CH1200778010203040506;2024-02-15;2024-02-15;89.65;CHF;DBIT;PMNT-CCRD-POSD;Globus Delicatessa;;;Einkauf Globus Delicatessa Luzern Karte xxxx 4821;5411
URS-000272;CH1200778010203040506;2024-02-15;2024-02-15;33.70;CHF;CRDT;PMNT-RCDT-ESCT;;;;TWINT *Empfangen von Laura Zimmermann;
URS-000273;CH1200778010203040506;2024-02-15;2024-02-15;147.50;CHF;CRDT;PMNT-RCDT-DMCT;Marktkasse Wochenmarkt Luzern;;;Gutschrift Marktkasse Wochenmarkt Luzern Käseverkauf;
URS-000274;CH1200778010203040506;2024-02-19;2024-02-19;380.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Bancomat LUKB Schwanenplatz Karte xxxx 4821;6011
URS-000275;CH1200778010203040506;2024-02-19;2024-02-19;306.45;CHF;DBIT;PMNT-IDDT-ESDD;Swisscard AECS GmbH;;;Lastschrift Swisscard AECS GmbH Monatsrechnung 01/2024;
URS-000276;CH1200778010203040506;2024-02-19;2024-02-19;233.45;CHF;DBIT;PMNT-CCRD-POSD;Fantasywelt Luzern;;;Einkauf Fantasywelt Luzern Luzern Karte xxxx 4821;5945
URS-000277;CH1200778010203040506;2024-02-19;2024-02-19;147.75;CHF;DBIT;PMNT-CCRD-POSD;Wirtshaus Galliker;;;Einkauf Wirtshaus Galliker Luzern Karte xxxx 4821;5812
URS-000278;CH1200778010203040506;2024-02-19;2024-02-19;128.95;CHF;DBIT;PMNT-CCRD-POSD;Shell;;;Einkauf Shell Luzern Karte xxxx 4821;5541
URS-000279;CH1200778010203040506;2024-02-19;2024-02-19;79.85;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-000280;CH1200778010203040506;2024-02-19;2024-02-19;76.55;CHF;DBIT;PMNT-CCRD-POSD;Jelmoli;;;Einkauf Jelmoli Luzern Karte xxxx 4821;5651
URS-000281;CH1200778010203040506;2024-02-19;2024-02-19;89.35;CHF;CRDT;PMNT-RCDT-ESCT;;;;TWINT *Empfangen von Beat Wicki;
URS-000282;CH1200778010203040506;2024-02-21;2024-02-21;103.85;CHF;DBIT;PMNT-CCRD-POSD;Wirtshaus Galliker;;;Einkauf Wirtshaus Galliker Luzern Karte xxxx 4821;5812
URS-000283;CH1200778010203040506;2024-02-23;2024-02-23;128.65;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-000284;CH1200778010203040506;2024-02-26;2024-02-26;1000.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH3400778010203040599;;Übertrag Sparkonto;
URS-000285;CH1200778010203040506;2024-02-26;2024-02-26;143.15;CHF;DBIT;PMNT-CCRD-POSD;Wirtshaus Galliker;;;Einkauf Wirtshaus Galliker Luzern Karte xxxx 4821;5812
